127.0.0.1 - - [19/Mar/2018:11:59:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:43 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=oria&_wpnonce=3419923122 HTTP/1.0" 302 0 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:43 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 39407 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:46 +0000] "GET /wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 354609 "http://enjoyshoe.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:46 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=4.9.4 HTTP/1.0" 200 6484 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:46 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,wp-color-picker,media-views,code-editor&ver=4.9.4 HTTP/1.0" 200 116233 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:46 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-&load%5B%5D=ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,shortcode,utils,me&load%5B%5D=dia-models,moxiejs,plupload,wp-plupload&ver=4.9.4 HTTP/1.0" 200 134135 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:46 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?c=1&ver=4607-20180123 HTTP/1.0" 200 214099 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:46 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=heartbeat,customize-base,customize-controls,customize-widgets,thickbox,accordion,customize-nav-menus,jquery-ui-slider,jquery-tou&load%5B%5D=ch-punch,iris,wp-color-picker,mce-view,imgareaselect,image-edit,customize-models,customize-views,updates,quicktags,wplink,jquery&load%5B%5D=-ui-position,jquery-ui-menu,jquery-ui-autocomplete,media-upload&ver=4.9.4 HTTP/1.0" 200 114525 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:47 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:11:59:47 +0000] "GET /?customize_changeset_uuid=09fa4e38-d316-4e63-81b0-a2d916a78515&customize_theme=oria&customize_messenger_channel=preview-0 HTTP/1.0" 200 35610 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
127.0.0.1 - - [19/Mar/2018:12:00:13 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 404 50 "http://enjoyshoe.local/wp-admin/customize.php?theme=oria&return=http%3A%2F%2Fenjoyshoe.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36"
